train_id,st_code,trip_no,arrival,departure,dist
12372,BE,5,2022-03-05 19:55:00,2022-03-05 19:57:00,713
12372,LKO,5,2022-03-05 23:35:00,2022-03-05 23:45:00,948
12372,RBL,5,2022-03-06 01:00:00,2022-03-06 01:05:00,1026
12372,AME,5,2022-03-06 01:51:00,2022-03-06 01:53:00,1086
12372,PBH,5,2022-03-06 02:30:00,2022-03-06 02:35:00,1121
12372,BOY,5,2022-03-06 03:56:00,2022-03-06 03:58:00,1205
12372,BSB,5,2022-03-06 05:15:00,2022-03-06 05:25:00,1249
12372,DDU,5,2022-03-06 06:13:00,2022-03-06 06:33:00,1266
12372,AUBR,5,2022-03-06 07:51:00,2022-03-06 07:53:00,1401
12372,GAYA,5,2022-03-06 08:50:00,2022-03-06 08:55:00,1469
12372,DHN,5,2022-03-06 11:50:00,2022-03-06 11:55:00,1668
12372,ASN,5,2022-03-06 13:07:00,2022-03-06 13:17:00,1727
12372,DGR,5,2022-03-06 13:43:00,2022-03-06 13:45:00,1769
12372,HWH,5,2022-03-06 16:50:00,2022-03-06 16:50:00,1927
12372,BKN,6,2022-03-06 06:30:00,2022-03-06 06:30:00,0
12372,NPS,6,2022-03-06 06:52:00,2022-03-06 06:54:00,27
12372,SDGH,6,2022-03-06 07:27:00,2022-03-06 07:29:00,74
12372,RJR,6,2022-03-06 08:03:00,2022-03-06 08:05:00,121
12372,RTGH,6,2022-03-06 08:30:00,2022-03-06 08:33:00,138
12372,CUR,6,2022-03-06 09:10:00,2022-03-06 09:20:00,181
12372,SDLP,6,2022-03-06 10:05:00,2022-03-06 10:10:00,238
12372,LHU,6,2022-03-06 10:55:00,2022-03-06 10:58:00,288
12372,MHRG,6,2022-03-06 11:28:00,2022-03-06 11:30:00,329
12372,RE,6,2022-03-06 12:40:00,2022-03-06 12:43:00,380
12372,GGN,6,2022-03-06 13:31:00,2022-03-06 13:33:00,431
12372,DEC,6,2022-03-06 13:57:00,2022-03-06 13:59:00,448
12372,DLI,6,2022-03-06 14:45:00,2022-03-06 15:05:00,462
12372,GZB,6,2022-03-06 15:51:00,2022-03-06 15:53:00,482
12372,MB,6,2022-03-06 18:25:00,2022-03-06 18:33:00,623
12372,BE,6,2022-03-06 19:55:00,2022-03-06 19:57:00,713
12372,LKO,6,2022-03-06 23:35:00,2022-03-06 23:45:00,948
12372,RBL,6,2022-03-07 01:00:00,2022-03-07 01:05:00,1026
12372,AME,6,2022-03-07 01:51:00,2022-03-07 01:53:00,1086
12372,PBH,6,2022-03-07 02:30:00,2022-03-07 02:35:00,1121
12372,BOY,6,2022-03-07 03:56:00,2022-03-07 03:58:00,1205
12372,BSB,6,2022-03-07 05:15:00,2022-03-07 05:25:00,1249
12372,DDU,6,2022-03-07 06:13:00,2022-03-07 06:33:00,1266
12372,AUBR,6,2022-03-07 07:51:00,2022-03-07 07:53:00,1401
12372,GAYA,6,2022-03-07 08:50:00,2022-03-07 08:55:00,1469
12372,DHN,6,2022-03-07 11:50:00,2022-03-07 11:55:00,1668
12372,ASN,6,2022-03-07 13:07:00,2022-03-07 13:17:00,1727
12372,DGR,6,2022-03-07 13:43:00,2022-03-07 13:45:00,1769
12372,HWH,6,2022-03-07 16:50:00,2022-03-07 16:50:00,1927
12372,BKN,7,2022-03-07 06:30:00,2022-03-07 06:30:00,0
12372,NPS,7,2022-03-07 06:52:00,2022-03-07 06:54:00,27
12372,SDGH,7,2022-03-07 07:27:00,2022-03-07 07:29:00,74
12372,RJR,7,2022-03-07 08:03:00,2022-03-07 08:05:00,121
12372,RTGH,7,2022-03-07 08:30:00,2022-03-07 08:33:00,138
12372,CUR,7,2022-03-07 09:10:00,2022-03-07 09:20:00,181
12372,SDLP,7,2022-03-07 10:05:00,2022-03-07 10:10:00,238
12372,LHU,7,2022-03-07 10:55:00,2022-03-07 10:58:00,288
12372,MHRG,7,2022-03-07 11:28:00,2022-03-07 11:30:00,329
12372,RE,7,2022-03-07 12:40:00,2022-03-07 12:43:00,380
12372,GGN,7,2022-03-07 13:31:00,2022-03-07 13:33:00,431
12372,DEC,7,2022-03-07 13:57:00,2022-03-07 13:59:00,448
12372,DLI,7,2022-03-07 14:45:00,2022-03-07 15:05:00,462
12372,GZB,7,2022-03-07 15:51:00,2022-03-07 15:53:00,482
12372,MB,7,2022-03-07 18:25:00,2022-03-07 18:33:00,623
12372,BE,7,2022-03-07 19:55:00,2022-03-07 19:57:00,713
12372,LKO,7,2022-03-07 23:35:00,2022-03-07 23:45:00,948
12372,RBL,7,2022-03-08 01:00:00,2022-03-08 01:05:00,1026
12372,AME,7,2022-03-08 01:51:00,2022-03-08 01:53:00,1086
12372,PBH,7,2022-03-08 02:30:00,2022-03-08 02:35:00,1121
12372,BOY,7,2022-03-08 03:56:00,2022-03-08 03:58:00,1205
12372,BSB,7,2022-03-08 05:15:00,2022-03-08 05:25:00,1249
12372,DDU,7,2022-03-08 06:13:00,2022-03-08 06:33:00,1266
12372,AUBR,7,2022-03-08 07:51:00,2022-03-08 07:53:00,1401
12372,GAYA,7,2022-03-08 08:50:00,2022-03-08 08:55:00,1469
12372,DHN,7,2022-03-08 11:50:00,2022-03-08 11:55:00,1668
12372,ASN,7,2022-03-08 13:07:00,2022-03-08 13:17:00,1727
12372,DGR,7,2022-03-08 13:43:00,2022-03-08 13:45:00,1769
12372,HWH,7,2022-03-08 16:50:00,2022-03-08 16:50:00,1927
22145,PVR,1,2022-03-01 21:16:00,2022-03-01 21:16:00,0
22145,SGLA,1,2022-03-01 21:39:00,2022-03-01 21:40:00,29
22145,MSDG,1,2022-03-01 21:59:00,2022-03-01 22:00:00,50
22145,JTRD,1,2022-03-01 22:04:00,2022-03-01 22:05:00,57
22145,DLGN,1,2022-03-01 22:24:00,2022-03-01 22:25:00,75
22145,KVK,1,2022-03-01 22:39:00,2022-03-01 22:40:00,91
22145,SGRE,1,2022-03-01 22:49:00,2022-03-01 22:50:00,102
22145,ARAG,1,2022-03-01 23:14:00,2022-03-01 23:15:00,119
22145,MRJ,1,2022-03-01 23:45:00,2022-03-01 23:45:00,136
22145,PVR,2,2022-03-02 21:16:00,2022-03-02 21:16:00,0
22145,SGLA,2,2022-03-02 21:39:00,2022-03-02 21:40:00,29
22145,MSDG,2,2022-03-02 21:59:00,2022-03-02 22:00:00,50
22145,JTRD,2,2022-03-02 22:04:00,2022-03-02 22:05:00,57
22145,DLGN,2,2022-03-02 22:24:00,2022-03-02 22:25:00,75
22145,KVK,2,2022-03-02 22:39:00,2022-03-02 22:40:00,91
22145,SGRE,2,2022-03-02 22:49:00,2022-03-02 22:50:00,102
22145,ARAG,2,2022-03-02 23:14:00,2022-03-02 23:15:00,119
22145,MRJ,2,2022-03-02 23:45:00,2022-03-02 23:45:00,136
22145,PVR,3,2022-03-03 21:16:00,2022-03-03 21:16:00,0
22145,SGLA,3,2022-03-03 21:39:00,2022-03-03 21:40:00,29
22145,MSDG,3,2022-03-03 21:59:00,2022-03-03 22:00:00,50
22145,JTRD,3,2022-03-03 22:04:00,2022-03-03 22:05:00,57
22145,DLGN,3,2022-03-03 22:24:00,2022-03-03 22:25:00,75
22145,KVK,3,2022-03-03 22:39:00,2022-03-03 22:40:00,91
22145,SGRE,3,2022-03-03 22:49:00,2022-03-03 22:50:00,102
22145,ARAG,3,2022-03-03 23:14:00,2022-03-03 23:15:00,119
22145,MRJ,3,2022-03-03 23:45:00,2022-03-03 23:45:00,136
22145,PVR,4,2022-03-04 21:16:00,2022-03-04 21:16:00,0
22145,SGLA,4,2022-03-04 21:39:00,2022-03-04 21:40:00,29
22145,MSDG,4,2022-03-04 21:59:00,2022-03-04 22:00:00,50
22145,JTRD,4,2022-03-04 22:04:00,2022-03-04 22:05:00,57
22145,DLGN,4,2022-03-04 22:24:00,2022-03-04 22:25:00,75
22145,KVK,4,2022-03-04 22:39:00,2022-03-04 22:40:00,91
22145,SGRE,4,2022-03-04 22:49:00,2022-03-04 22:50:00,102
22145,ARAG,4,2022-03-04 23:14:00,2022-03-04 23:15:00,119
22145,MRJ,4,2022-03-04 23:45:00,2022-03-04 23:45:00,136
22145,PVR,5,2022-03-05 21:16:00,2022-03-05 21:16:00,0
22145,SGLA,5,2022-03-05 21:39:00,2022-03-05 21:40:00,29
22145,MSDG,5,2022-03-05 21:59:00,2022-03-05 22:00:00,50
22145,JTRD,5,2022-03-05 22:04:00,2022-03-05 22:05:00,57
22145,DLGN,5,2022-03-05 22:24:00,2022-03-05 22:25:00,75
22145,KVK,5,2022-03-05 22:39:00,2022-03-05 22:40:00,91
22145,SGRE,5,2022-03-05 22:49:00,2022-03-05 22:50:00,102
22145,ARAG,5,2022-03-05 23:14:00,2022-03-05 23:15:00,119
22145,MRJ,5,2022-03-05 23:45:00,2022-03-05 23:45:00,136
22145,PVR,6,2022-03-06 21:16:00,2022-03-06 21:16:00,0
22145,SGLA,6,2022-03-06 21:39:00,2022-03-06 21:40:00,29
22145,MSDG,6,2022-03-06 21:59:00,2022-03-06 22:00:00,50
22145,JTRD,6,2022-03-06 22:04:00,2022-03-06 22:05:00,57
22145,DLGN,6,2022-03-06 22:24:00,2022-03-06 22:25:00,75
22145,KVK,6,2022-03-06 22:39:00,2022-03-06 22:40:00,91
22145,SGRE,6,2022-03-06 22:49:00,2022-03-06 22:50:00,102
22145,ARAG,6,2022-03-06 23:14:00,2022-03-06 23:15:00,119
22145,MRJ,6,2022-03-06 23:45:00,2022-03-06 23:45:00,136
22145,PVR,7,2022-03-07 21:16:00,2022-03-07 21:16:00,0
22145,SGLA,7,2022-03-07 21:39:00,2022-03-07 21:40:00,29
22145,MSDG,7,2022-03-07 21:59:00,2022-03-07 22:00:00,50
22145,JTRD,7,2022-03-07 22:04:00,2022-03-07 22:05:00,57
22145,DLGN,7,2022-03-07 22:24:00,2022-03-07 22:25:00,75
22145,KVK,7,2022-03-07 22:39:00,2022-03-07 22:40:00,91
22145,SGRE,7,2022-03-07 22:49:00,2022-03-07 22:50:00,102
22145,ARAG,7,2022-03-07 23:14:00,2022-03-07 23:15:00,119
22145,MRJ,7,2022-03-07 23:45:00,2022-03-07 23:45:00,136
12119,AMI,1,2022-03-01 05:30:00,2022-03-01 05:30:00,0
12119,CND,1,2022-03-01 06:06:00,2022-03-01 06:07:00,38
12119,DMN,1,2022-03-01 06:20:00,2022-03-01 06:21:00,55
12119,PLO,1,2022-03-01 06:38:00,2022-03-01 06:39:00,75
12119,WR,1,2022-03-01 07:02:00,2022-03-01 07:05:00,104
12119,AJNI,1,2022-03-01 08:15:00,2022-03-01 08:15:00,180
12119,AMI,2,2022-03-02 05:30:00,2022-03-02 05:30:00,0
12119,CND,2,2022-03-02 06:06:00,2022-03-02 06:07:00,38
12119,DMN,2,2022-03-02 06:20:00,2022-03-02 06:21:00,55
12119,PLO,2,2022-03-02 06:38:00,2022-03-02 06:39:00,75
12119,WR,2,2022-03-02 07:02:00,2022-03-02 07:05:00,104
12119,AJNI,2,2022-03-02 08:15:00,2022-03-02 08:15:00,180
12119,AMI,3,2022-03-03 05:30:00,2022-03-03 05:30:00,0
12119,CND,3,2022-03-03 06:06:00,2022-03-03 06:07:00,38
12119,DMN,3,2022-03-03 06:20:00,2022-03-03 06:21:00,55
12119,PLO,3,2022-03-03 06:38:00,2022-03-03 06:39:00,75
12119,WR,3,2022-03-03 07:02:00,2022-03-03 07:05:00,104
12119,AJNI,3,2022-03-03 08:15:00,2022-03-03 08:15:00,180
12119,AMI,4,2022-03-04 05:30:00,2022-03-04 05:30:00,0
12119,CND,4,2022-03-04 06:06:00,2022-03-04 06:07:00,38
12119,DMN,4,2022-03-04 06:20:00,2022-03-04 06:21:00,55
12119,PLO,4,2022-03-04 06:38:00,2022-03-04 06:39:00,75
12119,WR,4,2022-03-04 07:02:00,2022-03-04 07:05:00,104
12119,AJNI,4,2022-03-04 08:15:00,2022-03-04 08:15:00,180
12119,AMI,5,2022-03-05 05:30:00,2022-03-05 05:30:00,0
12119,CND,5,2022-03-05 06:06:00,2022-03-05 06:07:00,38
12119,DMN,5,2022-03-05 06:20:00,2022-03-05 06:21:00,55
12119,PLO,5,2022-03-05 06:38:00,2022-03-05 06:39:00,75
12119,WR,5,2022-03-05 07:02:00,2022-03-05 07:05:00,104
12119,AJNI,5,2022-03-05 08:15:00,2022-03-05 08:15:00,180
12119,AMI,6,2022-03-06 05:30:00,2022-03-06 05:30:00,0
12119,CND,6,2022-03-06 06:06:00,2022-03-06 06:07:00,38
12119,DMN,6,2022-03-06 06:20:00,2022-03-06 06:21:00,55
12119,PLO,6,2022-03-06 06:38:00,2022-03-06 06:39:00,75
12119,WR,6,2022-03-06 07:02:00,2022-03-06 07:05:00,104
12119,AJNI,6,2022-03-06 08:15:00,2022-03-06 08:15:00,180
12119,AMI,7,2022-03-07 05:30:00,2022-03-07 05:30:00,0
12119,CND,7,2022-03-07 06:06:00,2022-03-07 06:07:00,38
12119,DMN,7,2022-03-07 06:20:00,2022-03-07 06:21:00,55
12119,PLO,7,2022-03-07 06:38:00,2022-03-07 06:39:00,75
12119,WR,7,2022-03-07 07:02:00,2022-03-07 07:05:00,104
12119,AJNI,7,2022-03-07 08:15:00,2022-03-07 08:15:00,180
19326,ASR,1,2022-03-01 01:50:00,2022-03-01 01:50:00,0
19326,BEAS,1,2022-03-01 02:18:00,2022-03-01 02:20:00,43
19326,JUC,1,2022-03-01 02:55:00,2022-03-01 03:05:00,79
19326,LDH,1,2022-03-01 04:00:00,2022-03-01 04:10:00,136
19326,SIR,1,2022-03-01 05:08:00,2022-03-01 05:10:00,196
19326,UMB,1,2022-03-01 06:00:00,2022-03-01 06:05:00,250
19326,YJUD,1,2022-03-01 06:43:00,2022-03-01 06:45:00,301
19326,SRE,1,2022-03-01 07:30:00,2022-03-01 07:40:00,331
19326,DBD,1,2022-03-01 08:08:00,2022-03-01 08:10:00,365
19326,MOZ,1,2022-03-01 08:28:00,2022-03-01 08:30:00,389
19326,MTC,1,2022-03-01 09:12:00,2022-03-01 09:17:00,444
19326,GZB,1,2022-03-01 10:28:00,2022-03-01 10:30:00,492
19326,NZM,1,2022-03-01 11:10:00,2022-03-01 11:25:00,515
19326,FDB,1,2022-03-01 11:45:00,2022-03-01 11:47:00,535
19326,MTJ,1,2022-03-01 13:08:00,2022-03-01 13:10:00,648
19326,RKM,1,2022-03-01 13:43:00,2022-03-01 13:45:00,698
19326,AGC,1,2022-03-01 13:55:00,2022-03-01 14:00:00,702
19326,GWL,1,2022-03-01 15:55:00,2022-03-01 16:00:00,820
19326,SVPI,1,2022-03-01 17:58:00,2022-03-01 18:00:00,946
19326,GUNA,1,2022-03-01 19:40:00,2022-03-01 19:50:00,1048
19326,RTA,1,2022-03-01 20:13:00,2022-03-01 20:15:00,1068
19326,BRRG,1,2022-03-01 21:03:00,2022-03-01 21:05:00,1145
19326,SFY,1,2022-03-01 22:08:00,2022-03-01 22:10:00,1234
19326,MKC,1,2022-03-01 23:15:00,2022-03-01 23:17:00,1262
19326,DWX,1,2022-03-01 23:56:00,2022-03-01 23:58:00,1298
19326,INDB,1,2022-03-02 00:55:00,2022-03-02 00:55:00,1337
19326,ASR,2,2022-03-02 01:50:00,2022-03-02 01:50:00,0
19326,BEAS,2,2022-03-02 02:18:00,2022-03-02 02:20:00,43
19326,JUC,2,2022-03-02 02:55:00,2022-03-02 03:05:00,79
19326,LDH,2,2022-03-02 04:00:00,2022-03-02 04:10:00,136
19326,SIR,2,2022-03-02 05:08:00,2022-03-02 05:10:00,196
19326,UMB,2,2022-03-02 06:00:00,2022-03-02 06:05:00,250
19326,YJUD,2,2022-03-02 06:43:00,2022-03-02 06:45:00,301
19326,SRE,2,2022-03-02 07:30:00,2022-03-02 07:40:00,331
19326,DBD,2,2022-03-02 08:08:00,2022-03-02 08:10:00,365
19326,MOZ,2,2022-03-02 08:28:00,2022-03-02 08:30:00,389
19326,MTC,2,2022-03-02 09:12:00,2022-03-02 09:17:00,444
19326,GZB,2,2022-03-02 10:28:00,2022-03-02 10:30:00,492
19326,NZM,2,2022-03-02 11:10:00,2022-03-02 11:25:00,515
19326,FDB,2,2022-03-02 11:45:00,2022-03-02 11:47:00,535
19326,MTJ,2,2022-03-02 13:08:00,2022-03-02 13:10:00,648
19326,RKM,2,2022-03-02 13:43:00,2022-03-02 13:45:00,698
19326,AGC,2,2022-03-02 13:55:00,2022-03-02 14:00:00,702
19326,GWL,2,2022-03-02 15:55:00,2022-03-02 16:00:00,820
19326,SVPI,2,2022-03-02 17:58:00,2022-03-02 18:00:00,946
19326,GUNA,2,2022-03-02 19:40:00,2022-03-02 19:50:00,1048
19326,RTA,2,2022-03-02 20:13:00,2022-03-02 20:15:00,1068
19326,BRRG,2,2022-03-02 21:03:00,2022-03-02 21:05:00,1145
19326,SFY,2,2022-03-02 22:08:00,2022-03-02 22:10:00,1234
19326,MKC,2,2022-03-02 23:15:00,2022-03-02 23:17:00,1262
19326,DWX,2,2022-03-02 23:56:00,2022-03-02 23:58:00,1298
19326,INDB,2,2022-03-03 00:55:00,2022-03-03 00:55:00,1337
19326,ASR,3,2022-03-03 01:50:00,2022-03-03 01:50:00,0
19326,BEAS,3,2022-03-03 02:18:00,2022-03-03 02:20:00,43
19326,JUC,3,2022-03-03 02:55:00,2022-03-03 03:05:00,79
19326,LDH,3,2022-03-03 04:00:00,2022-03-03 04:10:00,136
19326,SIR,3,2022-03-03 05:08:00,2022-03-03 05:10:00,196
19326,UMB,3,2022-03-03 06:00:00,2022-03-03 06:05:00,250
19326,YJUD,3,2022-03-03 06:43:00,2022-03-03 06:45:00,301
19326,SRE,3,2022-03-03 07:30:00,2022-03-03 07:40:00,331
19326,DBD,3,2022-03-03 08:08:00,2022-03-03 08:10:00,365
19326,MOZ,3,2022-03-03 08:28:00,2022-03-03 08:30:00,389
19326,MTC,3,2022-03-03 09:12:00,2022-03-03 09:17:00,444
19326,GZB,3,2022-03-03 10:28:00,2022-03-03 10:30:00,492
19326,NZM,3,2022-03-03 11:10:00,2022-03-03 11:25:00,515
19326,FDB,3,2022-03-03 11:45:00,2022-03-03 11:47:00,535
19326,MTJ,3,2022-03-03 13:08:00,2022-03-03 13:10:00,648
19326,RKM,3,2022-03-03 13:43:00,2022-03-03 13:45:00,698
19326,AGC,3,2022-03-03 13:55:00,2022-03-03 14:00:00,702
19326,GWL,3,2022-03-03 15:55:00,2022-03-03 16:00:00,820
19326,SVPI,3,2022-03-03 17:58:00,2022-03-03 18:00:00,946
19326,GUNA,3,2022-03-03 19:40:00,2022-03-03 19:50:00,1048
19326,RTA,3,2022-03-03 20:13:00,2022-03-03 20:15:00,1068
19326,BRRG,3,2022-03-03 21:03:00,2022-03-03 21:05:00,1145
19326,SFY,3,2022-03-03 22:08:00,2022-03-03 22:10:00,1234
19326,MKC,3,2022-03-03 23:15:00,2022-03-03 23:17:00,1262
19326,DWX,3,2022-03-03 23:56:00,2022-03-03 23:58:00,1298
19326,INDB,3,2022-03-04 00:55:00,2022-03-04 00:55:00,1337
19326,ASR,4,2022-03-04 01:50:00,2022-03-04 01:50:00,0
19326,BEAS,4,2022-03-04 02:18:00,2022-03-04 02:20:00,43
19326,JUC,4,2022-03-04 02:55:00,2022-03-04 03:05:00,79
19326,LDH,4,2022-03-04 04:00:00,2022-03-04 04:10:00,136
19326,SIR,4,2022-03-04 05:08:00,2022-03-04 05:10:00,196
19326,UMB,4,2022-03-04 06:00:00,2022-03-04 06:05:00,250
19326,YJUD,4,2022-03-04 06:43:00,2022-03-04 06:45:00,301
19326,SRE,4,2022-03-04 07:30:00,2022-03-04 07:40:00,331
19326,DBD,4,2022-03-04 08:08:00,2022-03-04 08:10:00,365
19326,MOZ,4,2022-03-04 08:28:00,2022-03-04 08:30:00,389
19326,MTC,4,2022-03-04 09:12:00,2022-03-04 09:17:00,444
19326,GZB,4,2022-03-04 10:28:00,2022-03-04 10:30:00,492
19326,NZM,4,2022-03-04 11:10:00,2022-03-04 11:25:00,515
19326,FDB,4,2022-03-04 11:45:00,2022-03-04 11:47:00,535
19326,MTJ,4,2022-03-04 13:08:00,2022-03-04 13:10:00,648
19326,RKM,4,2022-03-04 13:43:00,2022-03-04 13:45:00,698
19326,AGC,4,2022-03-04 13:55:00,2022-03-04 14:00:00,702
19326,GWL,4,2022-03-04 15:55:00,2022-03-04 16:00:00,820
19326,SVPI,4,2022-03-04 17:58:00,2022-03-04 18:00:00,946
19326,GUNA,4,2022-03-04 19:40:00,2022-03-04 19:50:00,1048
19326,RTA,4,2022-03-04 20:13:00,2022-03-04 20:15:00,1068
19326,BRRG,4,2022-03-04 21:03:00,2022-03-04 21:05:00,1145
19326,SFY,4,2022-03-04 22:08:00,2022-03-04 22:10:00,1234
19326,MKC,4,2022-03-04 23:15:00,2022-03-04 23:17:00,1262
19326,DWX,4,2022-03-04 23:56:00,2022-03-04 23:58:00,1298
19326,INDB,4,2022-03-05 00:55:00,2022-03-05 00:55:00,1337
19326,ASR,5,2022-03-05 01:50:00,2022-03-05 01:50:00,0
19326,BEAS,5,2022-03-05 02:18:00,2022-03-05 02:20:00,43
19326,JUC,5,2022-03-05 02:55:00,2022-03-05 03:05:00,79
19326,LDH,5,2022-03-05 04:00:00,2022-03-05 04:10:00,136
19326,SIR,5,2022-03-05 05:08:00,2022-03-05 05:10:00,196
19326,UMB,5,2022-03-05 06:00:00,2022-03-05 06:05:00,250
19326,YJUD,5,2022-03-05 06:43:00,2022-03-05 06:45:00,301
19326,SRE,5,2022-03-05 07:30:00,2022-03-05 07:40:00,331
19326,DBD,5,2022-03-05 08:08:00,2022-03-05 08:10:00,365
19326,MOZ,5,2022-03-05 08:28:00,2022-03-05 08:30:00,389
19326,MTC,5,2022-03-05 09:12:00,2022-03-05 09:17:00,444
19326,GZB,5,2022-03-05 10:28:00,2022-03-05 10:30:00,492
19326,NZM,5,2022-03-05 11:10:00,2022-03-05 11:25:00,515
19326,FDB,5,2022-03-05 11:45:00,2022-03-05 11:47:00,535
19326,MTJ,5,2022-03-05 13:08:00,2022-03-05 13:10:00,648
19326,RKM,5,2022-03-05 13:43:00,2022-03-05 13:45:00,698
19326,AGC,5,2022-03-05 13:55:00,2022-03-05 14:00:00,702
19326,GWL,5,2022-03-05 15:55:00,2022-03-05 16:00:00,820
19326,SVPI,5,2022-03-05 17:58:00,2022-03-05 18:00:00,946
19326,GUNA,5,2022-03-05 19:40:00,2022-03-05 19:50:00,1048
19326,RTA,5,2022-03-05 20:13:00,2022-03-05 20:15:00,1068
19326,BRRG,5,2022-03-05 21:03:00,2022-03-05 21:05:00,1145
19326,SFY,5,2022-03-05 22:08:00,2022-03-05 22:10:00,1234
19326,MKC,5,2022-03-05 23:15:00,2022-03-05 23:17:00,1262
19326,DWX,5,2022-03-05 23:56:00,2022-03-05 23:58:00,1298
19326,INDB,5,2022-03-06 00:55:00,2022-03-06 00:55:00,1337
19326,ASR,6,2022-03-06 01:50:00,2022-03-06 01:50:00,0
19326,BEAS,6,2022-03-06 02:18:00,2022-03-06 02:20:00,43
19326,JUC,6,2022-03-06 02:55:00,2022-03-06 03:05:00,79
19326,LDH,6,2022-03-06 04:00:00,2022-03-06 04:10:00,136
19326,SIR,6,2022-03-06 05:08:00,2022-03-06 05:10:00,196
19326,UMB,6,2022-03-06 06:00:00,2022-03-06 06:05:00,250
19326,YJUD,6,2022-03-06 06:43:00,2022-03-06 06:45:00,301
19326,SRE,6,2022-03-06 07:30:00,2022-03-06 07:40:00,331
19326,DBD,6,2022-03-06 08:08:00,2022-03-06 08:10:00,365
19326,MOZ,6,2022-03-06 08:28:00,2022-03-06 08:30:00,389
19326,MTC,6,2022-03-06 09:12:00,2022-03-06 09:17:00,444
19326,GZB,6,2022-03-06 10:28:00,2022-03-06 10:30:00,492
19326,NZM,6,2022-03-06 11:10:00,2022-03-06 11:25:00,515
19326,FDB,6,2022-03-06 11:45:00,2022-03-06 11:47:00,535
19326,MTJ,6,2022-03-06 13:08:00,2022-03-06 13:10:00,648
19326,RKM,6,2022-03-06 13:43:00,2022-03-06 13:45:00,698
19326,AGC,6,2022-03-06 13:55:00,2022-03-06 14:00:00,702
19326,GWL,6,2022-03-06 15:55:00,2022-03-06 16:00:00,820
19326,SVPI,6,2022-03-06 17:58:00,2022-03-06 18:00:00,946
19326,GUNA,6,2022-03-06 19:40:00,2022-03-06 19:50:00,1048
19326,RTA,6,2022-03-06 20:13:00,2022-03-06 20:15:00,1068
19326,BRRG,6,2022-03-06 21:03:00,2022-03-06 21:05:00,1145
19326,SFY,6,2022-03-06 22:08:00,2022-03-06 22:10:00,1234
19326,MKC,6,2022-03-06 23:15:00,2022-03-06 23:17:00,1262
19326,DWX,6,2022-03-06 23:56:00,2022-03-06 23:58:00,1298
19326,INDB,6,2022-03-07 00:55:00,2022-03-07 00:55:00,1337
19326,ASR,7,2022-03-07 01:50:00,2022-03-07 01:50:00,0
19326,BEAS,7,2022-03-07 02:18:00,2022-03-07 02:20:00,43
19326,JUC,7,2022-03-07 02:55:00,2022-03-07 03:05:00,79
19326,LDH,7,2022-03-07 04:00:00,2022-03-07 04:10:00,136
19326,SIR,7,2022-03-07 05:08:00,2022-03-07 05:10:00,196
19326,UMB,7,2022-03-07 06:00:00,2022-03-07 06:05:00,250
19326,YJUD,7,2022-03-07 06:43:00,2022-03-07 06:45:00,301
19326,SRE,7,2022-03-07 07:30:00,2022-03-07 07:40:00,331
19326,DBD,7,2022-03-07 08:08:00,2022-03-07 08:10:00,365
19326,MOZ,7,2022-03-07 08:28:00,2022-03-07 08:30:00,389
19326,MTC,7,2022-03-07 09:12:00,2022-03-07 09:17:00,444
19326,GZB,7,2022-03-07 10:28:00,2022-03-07 10:30:00,492
19326,NZM,7,2022-03-07 11:10:00,2022-03-07 11:25:00,515
19326,FDB,7,2022-03-07 11:45:00,2022-03-07 11:47:00,535
19326,MTJ,7,2022-03-07 13:08:00,2022-03-07 13:10:00,648
19326,RKM,7,2022-03-07 13:43:00,2022-03-07 13:45:00,698
19326,AGC,7,2022-03-07 13:55:00,2022-03-07 14:00:00,702
19326,GWL,7,2022-03-07 15:55:00,2022-03-07 16:00:00,820
19326,SVPI,7,2022-03-07 17:58:00,2022-03-07 18:00:00,946
19326,GUNA,7,2022-03-07 19:40:00,2022-03-07 19:50:00,1048
19326,RTA,7,2022-03-07 20:13:00,2022-03-07 20:15:00,1068
19326,BRRG,7,2022-03-07 21:03:00,2022-03-07 21:05:00,1145
19326,SFY,7,2022-03-07 22:08:00,2022-03-07 22:10:00,1234
19326,MKC,7,2022-03-07 23:15:00,2022-03-07 23:17:00,1262
19326,DWX,7,2022-03-07 23:56:00,2022-03-07 23:58:00,1298
19326,INDB,7,2022-03-08 00:55:00,2022-03-08 00:55:00,1337
03209,KIUL,1,2022-03-01 04:10:00,2022-03-01 04:10:00,0
03209,LKR,1,2022-03-01 04:14:00,2022-03-01 04:16:00,1
03209,MKB,1,2022-03-01 04:23:00,2022-03-01 04:24:00,7
03209,BRYA,1,2022-03-01 04:48:00,2022-03-01 04:50:00,16
03209,RDUM,1,2022-03-01 04:57:00,2022-03-01 04:58:00,22
03209,HTZ,1,2022-03-01 05:03:00,2022-03-01 05:05:00,27
03209,TALL,1,2022-03-01 05:10:00,2022-03-01 05:11:00,29
03209,MKA,1,2022-03-01 05:25:00,2022-03-01 05:25:00,34
03209,KIUL,2,2022-03-02 04:10:00,2022-03-02 04:10:00,0
03209,LKR,2,2022-03-02 04:14:00,2022-03-02 04:16:00,1
03209,MKB,2,2022-03-02 04:23:00,2022-03-02 04:24:00,7
03209,BRYA,2,2022-03-02 04:48:00,2022-03-02 04:50:00,16
03209,RDUM,2,2022-03-02 04:57:00,2022-03-02 04:58:00,22
